黑,钟汉良,,,,,,,,,,,,,,,
十年一刻,苏打绿,,,,,,,,,,,,,,,
我不相信,陈杰瑞,,,,,,,,,,,,,,,
路过的新娘,林宇中,,,,,,,,,,,,,,,
第三定律,李岗霖,,,,,,,,,,,,,,,
无言以对,蔡依林,,,,,,,,,,,,,,,
伯牙绝弦(恋爱通告 电影主题曲),王力宏,,,,,,,,,,,,,,,
艾美丽爱美丽,莫文蔚,,,,,,,,,,,,,,,
美好的旅行,林依晨,,,,,,,,,,,,,,,
那不是爱,江语晨,,,,,,,,,,,,,,,
像疯了一样,齐秦,,,,,,,,,,,,,,,
我不是公主,关颖,,,,,,,,,,,,,,,
极限,徐佳莹,,,,,,,,,,,,,,,
幸福不远,郭书瑶,,,,,,,,,,,,,,,
你不知道的事(电影《恋爱通告》主题曲),王力宏,,,,,,,,,,,,,,,
卡通人生,郭采洁,,,,,,,,,,,,,,,
耳朵要解渴,莫文蔚,,,,,,,,,,,,,,,
玩爱之徒,蔡依林,,,,,,,,,,,,,,,
不再联络,张芸京,,,,,,,,,,,,,,,
关方说法,关颖,,,,,,,,,,,,,,,
两脚书橱的逃亡,韦礼安,,,,,,,,,,,,,,,
All In,杨韵禾,,,,,,,,,,,,,,,
美人计,蔡依林,,,,,,,,,,,,,,,
飞蛾扑火,韩庚,,,,,,,,,,,,,,,
你是唯一,张芸京,,,,,,,,,,,,,,,
为你湿的泪(威尼斯的泪2010新声版),陈杰瑞,,,,,,,,,,,,,,,
柴米油盐酱醋茶,王力宏,,,,,,,,,,,,,,,
宝贝,莫文蔚,,,,,,,,,,,,,,,
花一开就相爱吧,林依晨,,,,,,,,,,,,,,,
爱疯,周汤豪,,,,,,,,,,,,,,,
幸运女神(电影《夏日大作战活动》主题曲),蔡黄汝,,,,,,,,,,,,,,,
陪你,唐禹哲,,,,,,,,,,,,,,,
怪怪牌,郭采洁,,,,,,,,,,,,,,,
洋葱,丁当,,,,,,,,,,,,,,,
河流.午后.我经过,南拳妈妈,,,,,,,,,,,,,,,
爱情选项,张芸京,,,,,,,,,,,,,,,
关不住的秘密,关颖,,,,,,,,,,,,,,,
相反的我,张芸京,,,,,,,,,,,,,,,
爱你.离开你,南拳妈妈,,,,,,,,,,,,,,,
童话(live版),萧敬腾,,,,,,,,,,,,,,,
不要惊动爱情,郑秀文,,,,,,,,,,,,,,,
原谅,郭采洁,,,,,,,,,,,,,,,
牵着你的手,李弘基(F.T Island),,,,,,,,,,,,,,,
香水,何润东,,,,,,,,,,,,,,,
好天气,韦礼安,,,,,,,,,,,,,,,
痒,黄龄,,,,,,,,,,,,,,,
附心汉,周汤豪,,,,,,,,,,,,,,,
灰色河堤,唐禹哲,,,,,,,,,,,,,,,
坏了,张芸京,,,,,,,,,,,,,,,
爱不爱,郭采洁,,,,,,,,,,,,,,,
我记得我爱过(泡沫之夏主题曲),何润东,,,,,,,,,,,,,,,
每一天都不同(丝丝心动主题曲),郭静,,,,,,,,,,,,,,,
向前冲(带子英雄主题曲),王宏恩,,,,,,,,,,,,,,,
慢慢等,韦礼安,,,,,,,,,,,,,,,
好久不见,周杰伦,,,,,,,,,,,,,,,
心里的魔鬼,丝袜小姐,,,,,,,,,,,,,,,
I&#39;m Back,唐禹哲,,,,,,,,,,,,,,,
不过问,郭采洁,,,,,,,,,,,,,,,
直接,刘若英,,,,,,,,,,,,,,,
特别,黄龄,,,,,,,,,,,,,,,
鱼罐头,周笔畅,,,,,,,,,,,,,,,
说了再见,周杰伦,,,,,,,,,,,,,,,
爱情躲避球,任贤齐,,,,,,,,,,,,,,,
爱上你(电视剧《就想赖着你》片尾曲),S.H.E,,,,,,,,,,,,,,,
Jiggy（feat. F.Cuz),郭书瑶,,,,,,,,,,,,,,,
因为爱,韦礼安,,,,,,,,,,,,,,,
变色龙,彭于晏,,,,,,,,,,,,,,,
烟火,郭采洁,,,,,,,,,,,,,,,
2 Different Tears,奇妙女孩,,,,,,,,,,,,,,,
若无其事(韩剧《天使的诱惑》片尾曲),房祖名,,,,,,,,,,,,,,,
无论如何都爱你,江明娟,,,,,,,,,,,,,,,
有没有,韦礼安,,,,,,,,,,,,,,,
闭上眼睛爱,戴爱玲,,,,,,,,,,,,,,,
雨下一整晚,周杰伦,,,,,,,,,,,,,,,
偏食,杨丞琳,,,,,,,,,,,,,,,
一秒钟,AK,,,,,,,,,,,,,,,
风和日丽,刘若英,,,,,,,,,,,,,,,
跳痛,戴爱玲,,,,,,,,,,,,,,,
爱很大(万人版),Waterman,,,,,,,,,,,,,,,
超人不会飞,周杰伦,,,,,,,,,,,,,,,
再见王子,棉花糖,,,,,,,,,,,,,,,
海是你,江明娟,,,,,,,,,,,,,,,
为什么要在一起,罗志祥,,,,,,,,,,,,,,,
假动作(八大韩剧《妻子的诱惑》片头曲),房祖名,,,,,,,,,,,,,,,
你不会,S.H.E,,,,,,,,,,,,,,,
爱上你,BY2,,,,,,,,,,,,,,,
伦敦的爱情,蓝又时,,,,,,,,,,,,,,,
你是爱我的,江美琪,,,,,,,,,,,,,,,
有你陪我,Circus,,,,,,,,,,,,,,,
月光下,江美琪,,,,,,,,,,,,,,,
传奇 [2010深情再版],李健,,,,,,,,,,,,,,,
非爱不可,彭于晏,,,,,,,,,,,,,,,
办不到,张靓颖,,,,,,,,,,,,,,,
感动每一刻(2010上海世博会新加坡馆主题曲),孙燕姿,,,,,,,,,,,,,,,
爱就对了,S.H.E,,,,,,,,,,,,,,,
快乐畅开(2010可口可乐广告曲),张惠妹,,,,,,,,,,,,,,,
永远的福气,陈慧琳,,,,,,,,,,,,,,,
这叫爱,BY2,,,,,,,,,,,,,,,
Come on! Come on! 绿色活力,Dance Flow,,,,,,,,,,,,,,,
绝对达令,杨丞琳,,,,,,,,,,,,,,,
你是我的OK绷,周杰伦,,,,,,,,,,,,,,,
达令我爱你,黄品源,,,,,,,,,,,,,,,
太阳升起,浪花兄弟,,,,,,,,,,,,,,,
勇敢爱(国际版独家新歌),张靓颖,,,,,,,,,,,,,,,
Shero(2010台北国际花卉博览会指定主题曲),S.H.E,,,,,,,,,,,,,,,
微光,陈慧琳,,,,,,,,,,,,,,,
我想你要走了(艋胛 电影插曲),张悬,,,,,,,,,,,,,,,
Once,陈珊妮,,,,,,,,,,,,,,,
想你就写信,浪花兄弟,,,,,,,,,,,,,,,
舞法舞天(2010年3D立体世界巡回演唱会主题曲),罗志祥,,,,,,,,,,,,,,,
怎么开始忘了,林隆璇,,,,,,,,,,,,,,,
双鱼的责任,黄品源,,,,,,,,,,,,,,,
没什么好怕,阿杜,,,,,,,,,,,,,,,
时间倒转,MP魔幻力量,,,,,,,,,,,,,,,
我知道你们都在笑我,Circus,,,,,,,,,,,,,,,
伴,黄小琥,,,,,,,,,,,,,,,
Tonight Tonight(艋舺插曲),阮经天,,,,,,,,,,,,,,,
虽然我愿意,伍家辉,,,,,,,,,,,,,,,
爱不爱我,大嘴巴,,,,,,,,,,,,,,,
重播(回放),AJ张杰,,,,,,,,,,,,,,,
爱不单行,罗志祥,,,,,,,,,,,,,,,
Mr．Why,刘子千,,,,,,,,,,,,,,,
SHERO,S.H.E,,,,,,,,,,,,,,,
青春斗,杨丞琳,,,,,,,,,,,,,,,
专属魔力,MP魔幻力量,,,,,,,,,,,,,,,
现在我很幸褔,A-Lin,,,,,,,,,,,,,,,
勇者之歌,梁文音,,,,,,,,,,,,,,,
Sweet Heart,柯有伦,,,,,,,,,,,,,,,
萤火虫,AJ张杰,,,,,,,,,,,,,,,
喇舌/拿去,大嘴巴,,,,,,,,,,,,,,,
听见牛在哭,阿杜,,,,,,,,,,,,,,,
有只老虎,群星,,,,,,,,,,,,,,,
爱疯头(海派甜心主题曲),罗志祥,,,,,,,,,,,,,,,
满满,王铮亮,,,,,,,,,,,,,,,
匿名的好友(海派甜心插曲),杨丞琳,,,,,,,,,,,,,,,
怕黑,言承旭,,,,,,,,,,,,,,,
兜兜风,林绫,,,,,,,,,,,,,,,
58度寂寞,符琼音,,,,,,,,,,,,,,,
爱伊携带汝,AJ张杰,,,,,,,,,,,,,,,
第三个愿望(新歌),庾澄庆,,,,,,,,,,,,,,,
分手需要练习的,A-Lin,,,,,,,,,,,,,,,
In Your Eyes (feat. 罗志祥),杨丞琳,,,,,,,,,,,,,,,
我是谁 我是谁 我是谁,MP魔幻力量,,,,,,,,,,,,,,,
荆棘里的花,飞儿乐团,,,,,,,,,,,,,,,
In Your Eyes,罗志祥,,,,,,,,,,,,,,,
无法割舍,彭佳慧,,,,,,,,,,,,,,,
我很好，那么你呢？,王心凌,,,,,,,,,,,,,,,
大海,陈伟联,,,,,,,,,,,,,,,
以前，以后,A-Lin,,,,,,,,,,,,,,,
到死都要18岁(新歌),庾澄庆,,,,,,,,,,,,,,,
心酸,林宥嘉,,,,,,,,,,,,,,,
外面的世界,莫文蔚,,,,,,,,,,,,,,,
没落贵族,许哲佩,,,,,,,,,,,,,,,
爱一直存在,梁文音,,,,,,,,,,,,,,,
雨爱(偶像剧《海派甜心》片尾曲),杨丞琳,,,,,,,,,,,,,,,
We Are,飞儿乐团,,,,,,,,,,,,,,,
玩具枪与玫瑰,黄鸿升,,,,,,,,,,,,,,,
无尽透明思念(新歌),庾澄庆,,,,,,,,,,,,,,,
加油(feat. 哈狗帮),林俊杰,,,,,,,,,,,,,,,
离开,彭佳慧,,,,,,,,,,,,,,,
三个愿望,梁文音,,,,,,,,,,,,,,,
透明人,黄靖伦,,,,,,,,,,,,,,,
我疯你,伍家辉,,,,,,,,,,,,,,,
在我身边(日文版),林绫,,,,,,,,,,,,,,,
古老的大钟,李圣杰,,,,,,,,,,,,,,,
故事的第一行,伍思凯,,,,,,,,,,,,,,,
印伦情人,小旺福,,,,,,,,,,,,,,,
真爱的旅行,林绫,,,,,,,,,,,,,,,
玫瑰,刘子千,,,,,,,,,,,,,,,
感同身受,林宥嘉,,,,,,,,,,,,,,,
亲爱的是我,梁文音,,,,,,,,,,,,,,,
倒带,萧敬腾,,,,,,,,,,,,,,,
火烧的寂寞,信,,,,,,,,,,,,,,,
爱有什么不好,小旺福,,,,,,,,,,,,,,,
一秒也好,卓文萱,,,,,,,,,,,,,,,
结婚吧,辛龙,,,,,,,,,,,,,,,
突然想爱你(下一站幸福主题曲),丁当,,,,,,,,,,,,,,,
雨后天空,袁咏琳,,,,,,,,,,,,,,,
三十三,邰正宵,,,,,,,,,,,,,,,
我全都相信,温岚,,,,,,,,,,,,,,,
幸福的时光(《那一年的幸福时光》片尾曲),潘裕文,,,,,,,,,,,,,,,
WOW (feat. 罗志祥),萧亚轩,,,,,,,,,,,,,,,
很旅行的爱情,袁咏琳,,,,,,,,,,,,,,,
新不了情,萧敬腾,,,,,,,,,,,,,,,
他说你没用,丁当,,,,,,,,,,,,,,,
Oh Yeah！！！,卢广仲,,,,,,,,,,,,,,,
位置,邰正宵,,,,,,,,,,,,,,,
狗,季欣霈,,,,,,,,,,,,,,,
偶尔,张韶涵,,,,,,,,,,,,,,,
这样的一个麻烦,陈奕迅,,,,,,,,,,,,,,,
流浪者之路,1976,,,,,,,,,,,,,,,
真相大白,卓文萱,,,,,,,,,,,,,,,
不爱。请闪开,萧亚轩,,,,,,,,,,,,,,,
看见什么吃什么,林宥嘉,,,,,,,,,,,,,,,
暗示,方炯镔,,,,,,,,,,,,,,,
我太傻,陶喆,,,,,,,,,,,,,,,
画沙,袁咏琳,,,,,,,,,,,,,,,
彩色party,郑元畅,,,,,,,,,,,,,,,
偏见(live版),蔡依林,,,,,,,,,,,,,,,
这句话,周笔畅,,,,,,,,,,,,,,,
放弃你,郭书瑶,,,,,,,,,,,,,,,
梦里的声音,张婧,,,,,,,,,,,,,,,
不爱．请闪开,萧亚轩,,,,,,,,,,,,,,,
倒数,萧亚轩,,,,,,,,,,,,,,,
帮你记得(电影《生命最后一个月的花嫁》中文指定曲),潘裕文,,,,,,,,,,,,,,,
遗憾(来不及的爱插曲),方炯镔,,,,,,,,,,,,,,,
心的距离,陈奕迅,,,,,,,,,,,,,,,
最想做的事( 电影《杜拉拉升职记》插曲),潘裕文,,,,,,,,,,,,,,,
你为什么说谎,丁当,,,,,,,,,,,,,,,
看得最远的地方(知名韩剧《爱的谎言》片尾曲),张韶涵,,,,,,,,,,,,,,,
回家的路,蔡淳佳,,,,,,,,,,,,,,,
近未来(live版),苏打绿,,,,,,,,,,,,,,,
哈瓦那,杨瑞代,,,,,,,,,,,,,,,
闪闪惹人爱,萧亚轩,,,,,,,,,,,,,,,
他夏了夏天(live版),苏打绿,,,,,,,,,,,,,,,
不死心,郑元畅,,,,,,,,,,,,,,,
你的歌,陶喆,,,,,,,,,,,,,,,
白白的(知名韩剧《贝多芬病毒》片尾曲&amp;#124;知名日系牛仔裤BOBSON指定主打),张韶涵,,,,,,,,,,,,,,,
她的歌,陶喆,,,,,,,,,,,,,,,
给你,陈奕迅,,,,,,,,,,,,,,,
隐形纪念,蔡淳佳,,,,,,,,,,,,,,,
寂寞，好了,蔡旻佑,,,,,,,,,,,,,,,
畅一首歌,郑元畅,,,,,,,,,,,,,,,
彩虹,张惠妹,,,,,,,,,,,,,,,
木头人,阿穆隆,,,,,,,,,,,,,,,
爱的抱抱,郭书瑶,,,,,,,,,,,,,,,
说说,棒棒堂,,,,,,,,,,,,,,,
狂热(live版),苏打绿,,,,,,,,,,,,,,,
花花,宇宙人,,,,,,,,,,,,,,,
接近无限的蓝,林依晨,,,,,,,,,,,,,,,
不屑,黄鸿升,,,,,,,,,,,,,,,
暗恋,陶喆,,,,,,,,,,,,,,,
太空警察,宇宙人,,,,,,,,,,,,,,,
开门见山,张惠妹,,,,,,,,,,,,,,,
会痛的石头,萧敬腾,,,,,,,,,,,,,,,
花火 (feat. 阿信),丁当,,,,,,,,,,,,,,,
若你碰到他,蔡健雅,,,,,,,,,,,,,,,
哭出来,COLOR（彩色拼涂）,,,,,,,,,,,,,,,
火鸟功,陶喆,,,,,,,,,,,,,,,
流转,李玟,,,,,,,,,,,,,,,
大小姐,潘恩蓓,,,,,,,,,,,,,,,
美丽的主题曲,李玟,,,,,,,,,,,,,,,
爱过了头,萧敬腾,,,,,,,,,,,,,,,
温暖,永邦,,,,,,,,,,,,,,,
依靠,林依晨,,,,,,,,,,,,,,,
美好的,许哲佩,,,,,,,,,,,,,,,
转瞬为风,永邦,,,,,,,,,,,,,,,
我太笨,超克7,,,,,,,,,,,,,,,
红豆,方大同,,,,,,,,,,,,,,,
花火,丁当,,,,,,,,,,,,,,,
灰色的彩虹,范玮琪,,,,,,,,,,,,,,,
谁,蔡健雅,,,,,,,,,,,,,,,
相爱后动物感伤,张惠妹,,,,,,,,,,,,,,,
综艺咖,棒棒堂,,,,,,,,,,,,,,,
主人,范晓萱,,,,,,,,,,,,,,,
一颗苹果,宋念宇,,,,,,,,,,,,,,,
爱来得刚刚好,张智成,,,,,,,,,,,,,,,
嬉戏之后,苏打绿,,,,,,,,,,,,,,,
哼情歌,徐佳莹,,,,,,,,,,,,,,,
想知道现在你好不好,范玮琪,,,,,,,,,,,,,,,
就站在这里,宋念宇,,,,,,,,,,,,,,,
千人迷,景行厅男孩,,,,,,,,,,,,,,,
爱你胜过自己,张栋梁,,,,,,,,,,,,,,,
多出来的自由,言承旭,,,,,,,,,,,,,,,
魔鬼的眼泪,永邦,,,,,,,,,,,,,,,
24小时疯狂(女王不下班插曲),陈乃荣,,,,,,,,,,,,,,,
找一句新的话来说喜欢我,夏宇童,,,,,,,,,,,,,,,
梦田,S.H.E,,,,,,,,,,,,,,,
傻的可以,范玮琪,,,,,,,,,,,,,,,
萤火虫,林依晨,,,,,,,,,,,,,,,
每朝美Day,夏宇童,,,,,,,,,,,,,,,
和你一起,许茹芸,,,,,,,,,,,,,,,
我会很爱你(SONY WALKMAN 广告主题曲),言承旭,,,,,,,,,,,,,,,
黑吃黑,张惠妹,,,,,,,,,,,,,,,
哥本哈根的童话,王心如,,,,,,,,,,,,,,,
简单,郭静,,,,,,,,,,,,,,,
放肆(live版),五月天,,,,,,,,,,,,,,,
喔伊细,徐佳莹,,,,,,,,,,,,,,,
1到10=我和你,范玮琪,,,,,,,,,,,,,,,
甜蜜花园,林依晨,,,,,,,,,,,,,,,
无重力,潘玮柏,,,,,,,,,,,,,,,
与爱情无关,游鸿明,,,,,,,,,,,,,,,
等什么,超克7,,,,,,,,,,,,,,,
当你想着我 (feat. 李心洁),品冠,,,,,,,,,,,,,,,
在KTV说爱你(韩剧《伊甸园之东》片头曲),言承旭,,,,,,,,,,,,,,,
守护者,周蕙,,,,,,,,,,,,,,,
低调,张栋梁,,,,,,,,,,,,,,,
出乎意料,高以爱,,,,,,,,,,,,,,,
沉默的瞬间,张栋梁,,,,,,,,,,,,,,,
让我照顾你,张芸京,,,,,,,,,,,,,,,
早点回家,苏打绿,,,,,,,,,,,,,,,
最美丽的脸(卢贝松电影《拯救地球》电影中文主题曲),Waterman,,,,,,,,,,,,,,,
身骑白马,徐佳莹,,,,,,,,,,,,,,,
失眠,许慧欣,,,,,,,,,,,,,,,
在树上唱歌,郭静,,,,,,,,,,,,,,,
爱异想(DHC广告曲),郭采洁,,,,,,,,,,,,,,,
我的依赖,蔡依林,,,,,,,,,,,,,,,
壳,黄小琥,,,,,,,,,,,,,,,
破天荒,张芸京,,,,,,,,,,,,,,,
交响梦,苏打绿,,,,,,,,,,,,,,,
爱上,宋念宇,,,,,,,,,,,,,,,
Be With You,潘玮柏,,,,,,,,,,,,,,,
新少女祈祷,BY2,,,,,,,,,,,,,,,
你在，不在,郭采洁,,,,,,,,,,,,,,,
把心拉近,吴克羣,,,,,,,,,,,,,,,
舞棍,青鸟飞鱼,,,,,,,,,,,,,,,
生还者,Tank,,,,,,,,,,,,,,,
Be With You,Akon,,,,,,,,,,,,,,,
日光,苏打绿,,,,,,,,,,,,,,,
爱＊极限,许慧欣,,,,,,,,,,,,,,,
气管炎,任贤齐,,,,,,,,,,,,,,,
陪你到世界的终结,棉花糖,,,,,,,,,,,,,,,
黑裙子,张芸京,,,,,,,,,,,,,,,
Don’t Go Away(国语),BY2,,,,,,,,,,,,,,,
错过,梁咏琪,,,,,,,,,,,,,,,
听听(电影“明媚时光”主题曲),贾立怡,,,,,,,,,,,,,,,
风光明媚(电影海角七号插曲首度CD版),动力火车,,,,,,,,,,,,,,,
良药苦口,任贤齐,,,,,,,,,,,,,,,
沸腾,戴爱玲,,,,,,,,,,,,,,,
如果看见地狱，我就不怕魔鬼,Tizzy Bac,,,,,,,,,,,,,,,
小心愿(强辩之[终极三国]三团鼎立SUPER大斗阵主题曲),强辩乐团,,,,,,,,,,,,,,,
花蝴蝶,蔡依林,,,,,,,,,,,,,,,
我知道(电视剧《比赛开始》片尾曲 / LG冰淇淋手机代言曲),BY2,,,,,,,,,,,,,,,
虽然很芭乐,谢和弦,,,,,,,,,,,,,,,
用力抱着,梁静茹,,,,,,,,,,,,,,,
伤心酒杯,周传雄,,,,,,,,,,,,,,,
爱到疯癫(ELLA＋HEBE联手创作感人情歌),动力火车,,,,,,,,,,,,,,,
迷魂阵,张智成,,,,,,,,,,,,,,,
第二顺位,罗志祥,,,,,,,,,,,,,,,
妥协,蔡依林,,,,,,,,,,,,,,,
我没有错,萧闳仁,,,,,,,,,,,,,,,
爱灵灵,戴爱玲,,,,,,,,,,,,,,,
Tikiville(中文版),王若琳,,,,,,,,,,,,,,,
每天,纪佳松,,,,,,,,,,,,,,,
恋人创世纪,周传雄,,,,,,,,,,,,,,,
爱得起(爱得起 电影主题曲),梁咏琪,,,,,,,,,,,,,,,
爱情之所以为爱情,梁静茹,,,,,,,,,,,,,,,
下个幸福,卓文萱,,,,,,,,,,,,,,,
同一个遗憾 (feat. 潘玮柏),纪佳松,,,,,,,,,,,,,,,
黑洞里,方大同,,,,,,,,,,,,,,,
距离,陈绮贞,,,,,,,,,,,,,,,
潮男正传,罗志祥,,,,,,,,,,,,,,,
最温柔的悬念,唐禹哲,,,,,,,,,,,,,,,
情歌(败犬女王插曲),梁静茹,,,,,,,,,,,,,,,
一个人勇敢,卓文萱,,,,,,,,,,,,,,,
最亲爱的,梁文音,,,,,,,,,,,,,,,
留下來,飞轮海,,,,,,,,,,,,,,,
水泼落地难收回2009,纪佳松,,,,,,,,,,,,,,,
礼物(Intro),梁咏琪,,,,,,,,,,,,,,,
龙战骑士,周杰伦,,,,,,,,,,,,,,,
撑腰,罗志祥,,,,,,,,,,,,,,,
走音,黄靖伦,,,,,,,,,,,,,,,
离开悲伤,范逸臣,,,,,,,,,,,,,,,
回到过去,张震岳,,,,,,,,,,,,,,,
欧兜水,黄文星,,,,,,,,,,,,,,,
没有如果 (feat. 严爵)(败犬女王主题曲),梁静茹,,,,,,,,,,,,,,,
太阳,陈绮贞,,,,,,,,,,,,,,,
新歌,唐禹哲,,,,,,,,,,,,,,,
可以不爱了,梁文音,,,,,,,,,,,,,,,
祝你幸福,萧敬腾,,,,,,,,,,,,,,,
爱的宣言(小林眼镜广告歌),大嘴巴,,,,,,,,,,,,,,,
明天再说,黄靖伦,,,,,,,,,,,,,,,
巴别塔,黄立行,,,,,,,,,,,,,,,
黑白,方大同,,,,,,,,,,,,,,,
我不是你想像那么勇敢,梁文音,,,,,,,,,,,,,,,
给．爱人,萧敬腾,,,,,,,,,,,,,,,
亿万克拉的幸福,黄文星,,,,,,,,,,,,,,,
遇见,庾澄庆,,,,,,,,,,,,,,,
国王皇后(Puma广告歌),大嘴巴,,,,,,,,,,,,,,,
越来越爱,飞轮海,,,,,,,,,,,,,,,
慢半拍,黄靖伦,,,,,,,,,,,,,,,
小小虫,方大同,,,,,,,,,,,,,,,
PK (feat. 曹格),梁静茹,,,,,,,,,,,,,,,
回忆的圣诞节,JS,,,,,,,,,,,,,,,
黑夜尽头,黄立行,,,,,,,,,,,,,,,
你不必爱我,方炯镔,,,,,,,,,,,,,,,
永远在身边(青山黛玛【留在我身边】的中文版翻唱),大嘴巴,,,,,,,,,,,,,,,
拥戴,魏如昀,,,,,,,,,,,,,,,
喜欢一个人的心情,江语晨,,,,,,,,,,,,,,,
国境之南(海角七号插曲),海角七号,,,,,,,,,,,,,,,
属于,梁静茹,,,,,,,,,,,,,,,
眼镜宝贝,南拳妈妈,,,,,,,,,,,,,,,
最幸福的事,梁文音,,,,,,,,,,,,,,,
风,方炯镔,,,,,,,,,,,,,,,
对不起,吴克羣,,,,,,,,,,,,,,,
笨蛋再见,黑Girl,,,,,,,,,,,,,,,
浪漫爱,江语晨,,,,,,,,,,,,,,,
最后只好躺下来,黄立行,,,,,,,,,,,,,,,
缺席,黄靖伦,,,,,,,,,,,,,,,
回去吧,方炯镔,,,,,,,,,,,,,,,
独家快乐,卓文萱,,,,,,,,,,,,,,,
蛇舞,周杰伦,,,,,,,,,,,,,,,
洋葱浓汤,林心如,,,,,,,,,,,,,,,
目光,魏如昀,,,,,,,,,,,,,,,
月光手札,S.H.E,,,,,,,,,,,,,,,
我太乖,江语晨,,,,,,,,,,,,,,,
月光,黄靖伦,,,,,,,,,,,,,,,
I Am,游喧,,,,,,,,,,,,,,,
一句话,卓文萱,,,,,,,,,,,,,,,
我的主题曲,江语晨,,,,,,,,,,,,,,,
爱的城堡,卓文萱,,,,,,,,,,,,,,,
挥不去你,陈仁丰,,,,,,,,,,,,,,,
第七封信/情书,范逸臣,,,,,,,,,,,,,,,
坏人,方炯镔,,,,,,,,,,,,,,,
安静了,S.H.E,,,,,,,,,,,,,,,
爱太痛,吴克羣,,,,,,,,,,,,,,,
限时的遗忘,潘嘉丽,,,,,,,,,,,,,,,
蝶恋,魏如昀,,,,,,,,,,,,,,,
梦见,许仁杰,,,,,,,,,,,,,,,
夏雨诗,潘裕文,,,,,,,,,,,,,,,
秘密基地(黑糖群侠传插曲),黑糖群侠传,,,,,,,,,,,,,,,
女孩当自强,S.H.E,,,,,,,,,,,,,,,
我还想她,林俊杰,,,,,,,,,,,,,,,
我知道(电视剧《夏天协奏曲》片尾曲),阎韦伶,,,,,,,,,,,,,,,
美好时光,光良,,,,,,,,,,,,,,,
稻香,周杰伦,,,,,,,,,,,,,,,
女生,黑Girl,,,,,,,,,,,,,,,
NANANA,吴克羣,,,,,,,,,,,,,,,
沿海公路的出口,S.H.E,,,,,,,,,,,,,,,
无乐不作((电影《海角七号》主题曲)),范逸臣,,,,,,,,,,,,,,,
藏经阁(黑糖群侠传插曲),黑糖群侠传,,,,,,,,,,,,,,,
小酒窝 (feat. 蔡卓妍),林俊杰,,,,,,,,,,,,,,,
宇宙小姐,S.H.E,,,,,,,,,,,,,,,
右手边,光良,,,,,,,,,,,,,,,
我们就到这,梁静茹,,,,,,,,,,,,,,,
NANANA(诺基亚5230广告主题歌),吴克羣,,,,,,,,,,,,,,,
今天情人节(2008世界巡回主题曲),梁静茹,,,,,,,,,,,,,,,
OOXX,黑Girl,,,,,,,,,,,,,,,
够不够(live版),萧敬腾,,,,,,,,,,,,,,,
怪胎,郑中基,,,,,,,,,,,,,,,
爱爱爱,方大同,,,,,,,,,,,,,,,
有你真好,易桀齐,,,,,,,,,,,,,,,
速配程度,萧亚轩,,,,,,,,,,,,,,,
武装的蔷薇,神木与瞳,,,,,,,,,,,,,,,
好人卡,黄晓明,,,,,,,,,,,,,,,
许愿,范逸臣,,,,,,,,,,,,,,,
放电,范玮琪,,,,,,,,,,,,,,,
如果能在一起(电影《新郎不是我》预告主题曲),梁静茹,,,,,,,,,,,,,,,
难得,A-Lin,,,,,,,,,,,,,,,
苍天,李玖哲,,,,,,,,,,,,,,,
思念,蔡健雅,,,,,,,,,,,,,,,
早安，晨之美!,卢广仲,,,,,,,,,,,,,,,
Blues,萧敬腾,,,,,,,,,,,,,,,
倒带人生,陈奕迅,,,,,,,,,,,,,,,
记忆钢琴,许慧欣,,,,,,,,,,,,,,,
猜不透,丁当,,,,,,,,,,,,,,,
爱情是圆的,林宥嘉,,,,,,,,,,,,,,,
Missing?You,范逸臣,,,,,,,,,,,,,,,
如果你是我,范玮琪,,,,,,,,,,,,,,,
我就是这样,刘力扬,,,,,,,,,,,,,,,
转机 (粤语版),潘玮柏,,,,,,,,,,,,,,,
两个人的寂寞,萧亚轩,,,,,,,,,,,,,,,
好好爱^0^ (心动时刻版),BY2,,,,,,,,,,,,,,,
闪光灯,丁当,,,,,,,,,,,,,,,
冒险世界,公主帮,,,,,,,,,,,,,,,
冒险世界,宅男塾,,,,,,,,,,,,,,,
知道,郭静,,,,,,,,,,,,,,,
眼泪笑了,刘力扬,,,,,,,,,,,,,,,
原谅我,萧敬腾,,,,,,,,,,,,,,,
宝宝！睡,袁泉,,,,,,,,,,,,,,,
残酷月光,林宥嘉,,,,,,,,,,,,,,,
还是好朋友,古巨基,,,,,,,,,,,,,,,
然后怎样 + Hidden message,陈奕迅,,,,,,,,,,,,,,,
那一天,棒棒堂,,,,,,,,,,,,,,,
王子的新衣,萧敬腾,,,,,,,,,,,,,,,
我还是你的,古巨基,,,,,,,,,,,,,,,
不要说话,陈奕迅,,,,,,,,,,,,,,,
男人KTV,侧田,,,,,,,,,,,,,,,
冲动,萧亚轩,,,,,,,,,,,,,,,
病态,林宥嘉,,,,,,,,,,,,,,,
魔力High Q时尚夏日重拍版((华歌尔广告主题曲「加油!金顺」片尾曲)),温岚,,,,,,,,,,,,,,,
走火入魔 (feat. 阿信),丁当,,,,,,,,,,,,,,,
有人为你偷偷在哭,苏永康,,,,,,,,,,,,,,,
收藏,萧敬腾,,,,,,,,,,,,,,,
伯乐,林宥嘉,,,,,,,,,,,,,,,
I&#39;ll be there,萧亚轩,,,,,,,,,,,,,,,
情歌王(劲歌金曲2),古巨基,,,,,,,,,,,,,,,
路...一直都在,陈奕迅,,,,,,,,,,,,,,,
